,country,eastwest,eumember,year,expert,party_id,family,cmp_id,party,vote,seat,electionyear,epvote,govt,eu_position,eu_salience,eu_dissent,eu_blur,eu_benefit,eu_ep,eu_fiscal,eu_intmark,eu_employ,eu_budgets,eu_agri,eu_cohesion,eu_environ,eu_asylum,eu_foreign,eu_turkey,lrgen,lrecon,lrecon_salience,lrecon_dissent,lrecon_blur,galtan,galtan_salience,galtan_dissent,galtan_blur,spendvtax,spendvtax_salience,deregulation,dereg_salience,redistribution,redist_salience,econ_interven,civlib_laworder,civlib_salience,sociallifestyle,social_salience,religious_principles,relig_salience,immigrate_policy,immigrate_salience,immigrate_dissent,multiculturalism,multicult_salience,multicult_dissent,urban_rural,urban_salience,environment,enviro_salience,cosmo,cosmo_salience,protectionism,regions,region_salience,international_security,international_salience,us,us_salience,ethnic_minorities,ethnic_salience,nationalism,russian_interference,anti_islam_rhetoric,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,mip_one,mip_two,mip_three,chesversion
225,HU,0,1,2014,14,2302,Conservative,86421.0,Fidesz,39.5,58.799999,2014,47.2,1.0,2.71428561210632,6.3571429,2.6923077,,1.8571428,2.45454549789429,,3.38461542129517,,1.7692307,,5.91666650772095,,,3.0,3.375,7.92857122421265,3.69230771064758,7.6923075,,,8.64285755157471,6.9230771,,,5.63636350631714,,2.79999995231628,,7.38461542129517,,1.6428572,8.85714244842529,,8.307692527771,,8.7142858505249,,7.83333349227905,,,7.8461537,,,7.25,,7.1538463,,,,,7.7857141,,5.181818,,,,7.42857122421265,,8.7857141,,,,4.6428571,2.9285715,,12.0,17.0,13.0,2020.1
226,LV,0,0,2002,4,2403,Conservative,87610.0,TP,16.6,20.0,2002,,0.0,6.25,7.5,3.6999998,,,4.0,,6.0,3.0,,4.25,6.75,4.33,4.0,4.25,,7.0,8.33,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
227,LV,0,0,2002,4,2401,Conservative,87423.0,JL,23.9,26.0,2002,,1.0,6.5,6.6666665,4.4444447,,,4.5,,6.0,3.0,,5.5,7.0,5.5,5.0,4.25,,6.75,7.0,,,,6.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
228,LV,0,1,2006,4,2403,Conservative,87610.0,TP,19.56,23.0,2006,6.59999990463257,1.0,6.5,8.333333,2.0,,,5.0,,6.25,,,,6.25,,,6.25,6.0,7.25,7.75,,,,5.75,,,,6.5,5.67000007629395,7.32999992370606,6.67000007629395,8.25,2.0,,6.75,4.32999992370606,6.0,4.75,3.75,3.25,5.25,3.32999992370606,,7.3299999,,,3.25,3.32999992370606,,,7.6700001,6.3299999,,6.3299999,3.0,,,9.0,8.0,6.75,7.32999992370606,,,,,,,,,,,2020.1
229,LV,0,1,2006,4,2401,Conservative,87423.0,JL,16.38,18.0,2006,19.7000007629395,0.5,5.75,6.6666665,2.75,,,5.0,,6.0,,,,6.0,,,6.25,5.25,7.0,7.0,,,,5.0,,,,6.25,5.67000007629395,7.67000007629395,6.0,7.5,2.32999992370606,,6.0,4.32999992370606,4.5,5.25,3.75,3.25,5.75,3.32999992370606,,7.6700001,,,2.5,4.0,,,7.75,7.0,,7.0,3.3299999,,,9.0,8.25,7.5,7.32999992370606,,,,,,,,,,,2020.1
230,LV,0,1,2010,10,2411,Conservative,,ZRP,20.82,22.0,2011,,1.0,6.0,7.0833335,5.2857141,,1.0,4.66666650772095,,5.14285707473755,,,,5.83333349227905,,,5.0,4.40000009536743,6.375,6.66666650772095,,,,5.14285707473755,,,,5.875,5.7142858505249,6.0,5.57142877578735,5.77777767181397,5.5,,4.16666650772095,5.59999990463257,5.0,5.2857141494751,3.125,3.125,4.83333349227905,6.16666650772095,,3.75,6.625,,4.375,4.7142858505249,5.3333335,5.1666665,,,,3.6666667,5.4000001,3.5714285,4.2857141,,,3.33333325386047,6.25,,,,,,,,,,,2020.1
231,LV,0,1,2014,11,2413,Conservative,,NSL,6.9,7.0,2014,,0.0,4.22222232818604,4.8888888,5.0,,2.5,5.0,,4.83333349227905,,3.5999999,,6.16666650772095,,,4.80000019073486,3.0,5.14285707473755,4.85714292526245,7.7777777,,,7.7142858505249,6.8888888,,,5.80000019073486,,4.25,,4.83333349227905,,4.8000002,6.19999980926514,,7.0,,6.80000019073486,,6.25,,,5.3333335,,,4.0,,7.25,,,,,5.25,,6.5,,,,4.33333349227905,,5.0,,,,9.0,8.1428576,,1.0,3.0,13.0,2020.1
232,LV,0,1,2019,12,2415,Conservative,,KPV LV,14.33,16.0,2018,,1.0,5.09090900421143,5.0,4.6666665,6.75,,,,5.54545450210571,,3.7777777,,5.72727251052856,,2.90000009536743,4.69999980926514,,5.69999980926514,5.0,5.6363635,6.0,6.3333335,5.5,4.5,5.6666665,5.6666665,6.55555534362793,,6.59999990463257,,5.5,5.0,5.9000001,6.0,,5.72727251052856,,4.33333349227905,,6.75,5.33333349227905,5.0,6.2222223,4.5555553,4.7142859,4.59999990463257,,6.1428571,2.090909,,,6.3333335,5.7777777,,,,,,5.5,,5.8333335,5.25,1.5,6.2727275,8.916667,8.25,6.181818,,,,2020.1
233,LT,0,0,2002,5,2510,Conservative,,NKS,2.0,0.69999999,2000,,0.0,6.0,5.8333335,4.1666665,,,4.0,,4.33,4.33,,5.67,5.0,4.0,4.0,4.0,,6.6,5.5,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
234,LT,0,0,2002,5,2506,Conservative,88620.0,TS-LK,8.6,6.4000001,2000,,0.0,7.0,10.0,2.4444444,,,4.4,,5.4,5.25,,4.8,5.8,5.0,5.5,5.4,,8.0,7.25,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
235,LT,0,1,2006,8,2515,Conservative,88460.0,TT,11.4,7.0999999,2004,6.80000019073486,0.0,5.71,4.7666669,1.0,,,3.67,,5.33,,,,6.0,,,4.0,3.17,4.86,4.14,,,,8.8,,,,4.0,3.75,4.0,2.0,2.20000004768372,5.59999990463257,,9.0,8.60000038146973,8.25,5.5,5.75,3.75,6.0,2.5,,6.0,,,6.80000019073486,5.59999990463257,,,6.4000001,3.5999999,,3.5,5.0,,,2.75,3.2,4.75,3.75,,,,,,,,,,,2020.1
236,LT,0,1,2006,8,2506,Conservative,88620.0,TS,14.7,17.700001,2004,12.6000003814697,0.0,6.86,8.1000004,1.0,,,5.0,,6.6,,,,6.17,,,5.8,3.17,8.29,6.71,,,,8.17,,,,7.59999990463257,7.0,7.59999990463257,6.19999980926514,7.19999980926514,4.19999980926514,,5.40000009536743,5.19999980926514,7.5,4.75,6.19999980926514,4.5,5.67000007629395,2.25,,6.6700001,,,4.0,5.0,,,6.5999999,4.8000002,,5.75,4.0,,,7.5999999,3.5999999,5.0,3.79999995231628,,,,,,,,,,,2020.1
237,LT,0,1,2010,13,2506,Conservative,88620.0,TS,19.6,31.200001,2008,26.1599998474121,1.0,6.692307472229,7.9487181,4.7692308,,1.0,5.22222232818604,,6.08333349227905,,,,6.66666650772095,,,5.90909099578857,3.79999995231628,6.61538457870483,5.692307472229,,,,7.84615421295166,,,,5.08333349227905,5.81818199157715,5.83333349227905,5.08333349227905,4.692307472229,4.91666650772095,,5.41666650772095,5.41666650772095,8.41666698455811,6.08333349227905,7.76923084259033,6.83333349227905,5.88888883590698,3.0,,6.8888888,3.0999999,,4.692307472229,3.83333325386047,5.4444447,2.2222223,,,,4.75,3.4545455,3.0833333,4.8333335,,,5.66666650772095,4.75,,,,,,,,,,,2020.1
238,LT,0,1,2010,13,2515,Conservative,88460.0,TT,12.7,10.6,2008,11.8999996185303,0.0,4.61538457870483,4.4444442,3.6363637,,1.6153846,4.375,,5.11111116409302,,,,6.18181800842285,,,4.90000009536743,3.33333325386047,6.25,4.8461537361145,,,,8.61538505554199,,,,3.27272725105286,6.19999980926514,4.59999990463257,5.09090900421143,3.33333325386047,4.72727251052856,,8.0,6.66666650772095,9.0,6.81818199157715,6.36363649368286,3.90000009536743,6.44444465637207,3.29999995231628,,7.2222223,4.090909,,5.83333349227905,4.36363649368286,6.5555553,1.3333334,,,,4.3333335,4.4545455,5.4545455,3.7272727,,,5.81818199157715,4.33333349227905,,,,,,,,,,,2020.1
239,LT,0,1,2010,13,2517,Conservative,,TPP,15.1,11.3,2008,1.00999999046326,1.0,5.55555534362793,3.030303,3.4000001,,1.4615384,4.33333349227905,,5.125,,,,6.0,,,4.85714292526245,4.5,5.44444465637207,5.77777767181397,,,,4.5,,,,5.7142858505249,5.14285707473755,6.75,2.125,6.0,5.0,,4.0,4.2857141494751,3.875,4.5,4.7142858505249,1.88888883590698,4.40000009536743,1.14285719394684,,4.5999999,1.1428572,,2.22222232818604,2.70000004768372,5.4285712,1.5555556,,,,4.75,2.5714285,3.5999999,1.75,,,5.0,3.16666674613953,,,,,,,,,,,2020.1
240,LT,0,1,2014,15,2515,Conservative,88460.0,TT,7.3,7.8000002,2012,14.3,1.0,3.20000004768372,6.0666666,6.0,,1.8571428,4.0,,4.307692527771,,2.9285715,,5.8461537361145,,,3.8461537361145,2.66666674613953,6.61538457870483,4.38461542129517,5.3571429,,,8.2857141494751,6.7857141,,,4.54545450210571,,3.63636374473572,,3.61538457870483,,3.2727273,8.07692337036133,,9.0,,7.5,,6.45454549789429,,,7.5,,,6.36363649368286,,5.3333335,,,,,3.7272727,,5.4444447,,,,6.16666650772095,,7.75,,,,7.5,6.3333335,,1.0,16.0,8.0,2020.1
241,LT,0,1,2014,15,2506,Conservative,88620.0,TS-LKD,15.1,23.4,2012,17.4,0.0,6.53333330154419,8.2666664,3.5714285,,1.0,5.0,,5.8461537361145,,5.6428571,,6.307692527771,,,6.57142877578735,4.25,7.64285707473755,6.53846168518066,7.0714288,,,7.2857141494751,7.3571429,,,4.8461537361145,,5.07692289352417,,5.35714292526245,,5.0833335,6.1538462638855,,7.66666650772095,,8.0,,6.09090900421143,,,6.8000002,,,3.41666674613953,,5.909091,,,,,5.5454545,,3.3636363,,,,5.83333349227905,,7.0833335,,,,2.0,6.5384617,,10.0,13.0,16.0,2020.1
242,LT,0,1,2019,11,2515,Conservative,88460.0,TT,5.55,9.8000002,2016,2.73,1.0,3.63636374473572,4.7272725,4.3333335,5.0,,,,4.40000009536743,,2.625,,5.59999990463257,,2.27272725105286,2.70000004768372,,6.63636350631714,4.27272748947144,5.2727275,4.8000002,5.1666665,8.6363639831543,6.0,4.3333335,3.4000001,4.40000009536743,,4.625,,4.22222232818604,6.0,3.9000001,8.30000019073486,,8.90909099578857,,7.30000019073486,,7.90909099578857,6.36363649368286,3.375,8.1000004,5.8000002,3.2857144,6.90909099578857,,6.4444447,1.4444444,,,7.3000002,5.6666665,,,,,,7.0,,8.0,4.2727275,2.8181818,6.9000001,6.1999998,5.3636365,7.5999999,,,,2020.1
243,LT,0,1,2019,11,2506,Conservative,88620.0,TS-LKD,22.63,37.799999,2016,19.74,0.0,6.81818199157715,8.363636,4.3333335,1.625,,,,6.27272748947144,,5.0,,6.27272748947144,,3.90000009536743,4.81818199157715,,7.18181800842285,6.72727251052856,7.4545455,3.8,3.8333333,6.63636350631714,6.818182,7.1666665,3.4000001,5.45454549789429,,5.45454549789429,,5.45454549789429,6.54545450210571,6.0,5.72727251052856,,6.18181800842285,,7.0,,5.54545450210571,5.0,5.1111112,6.3636365,5.3636365,4.9000001,3.63636374473572,,6.090909,3.5,,,4.181818,5.181818,,,,,,5.81818199157715,,7.090909,9.454545,1.5454545,3.7272727,2.2727273,6.818182,6.6363635,,,,2020.1
244,LT,0,1,2019,11,2523,Conservative,,VKM-AMT,,,2016,6.51,0.0,6.80000019073486,8.8888893,1.5,1.2857143,,,,6.0,,5.4285712,,5.57142877578735,,5.83333349227905,5.85714292526245,,5.22222232818604,4.11111116409302,7.7777777,1.75,3.5999999,3.11111116409302,5.8888888,1.5,2.0,2.22222232818604,,3.88888883590698,,3.44444441795349,7.625,3.0,3.375,,2.375,,4.625,,3.57142853736877,4.85714292526245,2.2857144,3.4285715,4.8571429,2.1428571,2.875,,3.7142856,4.4285712,,,4.25,6.1999998,,,,,,3.28571438789368,,3.125,5.25,1.0,5.1666665,7.4444447,7.625,9.4444447,,,,2020.1
245,PL,0,0,2002,8,2608,Conservative,92620.0,AWSP,5.6,0.0,2001,,0.0,5.38,5.4333339,3.7555556,,,3.25,,3.5,4.67,,4.75,6.33,6.5,2.0,3.2,,7.75,4.38,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
246,PL,0,1,2014,17,2614,Conservative,,KNP,1.1,0.0,2011,7.2,0.0,1.05882358551025,8.0,1.25,,3.0,1.41176474094391,,3.5625,,1.0625,,2.28571438789368,,,1.23529410362244,1.91666662693024,9.52941131591797,9.58823490142822,7.647059,,,8.82352924346924,8.2352943,,,9.52941131591797,,9.64705848693848,,9.58823490142822,,9.6470585,8.05882358551025,,9.125,,6.0,,8.39999961853027,,,10.0,,,3.30769228935242,,8.1333332,,,,,5.181818,,8.181818,,,,8.5714282989502,,8.5882349,,,,9.4705887,8.3999996,,1.0,13.0,5.0,2020.1
247,PL,0,1,2014,17,2616,Conservative,,SP,,,2011,4.0,0.0,3.0,5.2352943,2.75,,2.0666666,3.21428561210632,,4.07142877578735,,2.0714285,,5.53846168518066,,,3.38461542129517,3.11111116409302,8.29411792755127,3.375,4.8235292,,,8.64705848693848,8.0,,,3.46666669845581,,3.375,,3.25,,3.2666667,8.5625,,8.4375,,8.82352924346924,,7.44444465637207,,,9.0,,,6.625,,7.3076925,,,,,7.2307692,,5.1111112,,,,7.66666650772095,,8.625,,,,7.75,8.7058821,,3.0,1.0,12.0,2020.1
248,PL,0,1,2014,17,2615,Conservative,,PR,0.2,0.0,2011,3.2,0.0,4.0,6.2352943,3.0714285,,1.625,3.38461542129517,,5.0,,2.6923077,,5.692307472229,,,4.5,3.625,7.64705896377564,6.66666650772095,6.5882354,,,7.6875,7.5,,,6.375,,7.3125,,6.40000009536743,,7.2666669,6.307692527771,,7.19999980926514,,7.82352924346924,,5.625,,,6.75,,,4.9375,,6.9333334,,,,,5.5,,5.0999999,,,,6.1538462638855,,7.1875,,,,6.3333335,7.4705882,,5.0,13.0,15.0,2020.1
249,SK,0,0,2002,14,2805,Conservative,96521.0,KDH,8.3,10.0,2002,,1.0,5.5,8.333333,4.0888886,,,3.5,,4.0,3.43,,4.43,5.88,4.6,4.67,3.9,,7.64,7.08,,,,7.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
250,SK,0,1,2006,14,2805,Conservative,96521.0,KDH,8.3,9.3000002,2006,16.2000007629395,0.5,3.86,6.1999998,4.21,,,3.33,,4.57,,,,5.5,,,3.92,1.69,7.15,6.79,,,,8.79,,,,6.1399998664856,5.32999992370606,6.6399998664856,4.82000017166138,6.1399998664856,4.90999984741211,,8.07999992370606,7.17999982833862,9.17000007629395,8.25,9.25,9.44999980926514,7.82000017166138,6.09999990463257,,7.6399999,,,6.42000007629395,5.17999982833862,,,7.27,7.4499998,,4.27,4.5999999,,,4.75,4.4000001,6.0,5.90999984741211,,,,,,,,,,,2020.1
251,SK,0,1,2010,13,2805,Conservative,96521.0,KDH,8.5,10.0,2010,10.8699998855591,1.0,4.53333330154419,6.4444447,2.7692308,,1.2666667,4.45454549789429,,5.61538457870483,,,,6.307692527771,,,4.81818199157715,1.92857146263123,6.83333349227905,6.2857141494751,,,,8.35714244842529,,,,5.42857122421265,5.53846168518066,5.7857141494751,5.2142858505249,5.53846168518066,4.85714292526245,,7.7857141494751,7.42857122421265,8.7857141494751,8.0714282989502,9.0,8.92857170104981,8.23076915740967,5.14285707473755,,8.0,5.5,,6.42857122421265,5.85714292526245,6.25,2.2857144,,,,5.3076925,3.6923077,4.3076925,3.6428571,,,6.2857141494751,5.85714292526245,,,,,,,,,,,2020.1
252,SK,0,1,2010,13,2813,Conservative,96955.0,Most,8.1,9.3000002,2010,,1.0,5.86666679382324,6.8888888,3.090909,,1.0714285,4.90000009536743,,5.75,,,,6.38461542129517,,,5.30000019073486,4.0,6.07692289352417,6.2857141494751,,,,5.23076915740967,,,,5.42857122421265,5.46153831481934,6.307692527771,4.7857141494751,5.7857141494751,4.8461537361145,,5.23076915740967,5.75,4.92307710647583,4.692307472229,5.57142877578735,5.307692527771,5.30000019073486,4.0,,4.6363635,4.0833335,,5.38461542129517,5.54545450210571,5.6666665,2.4166667,,,,2.8333333,6.5833335,4.2727275,3.0,,,1.14285719394684,9.0,,,,,,,,,,,2020.1
253,SK,0,1,2014,14,2805,Conservative,96521.0,KDH,8.8,10.7,2012,13.2,0.0,5.0,5.4285712,2.4000001,,1.3846154,4.41666650772095,,5.46153831481934,,3.8461537,,6.66666650772095,,,5.38461542129517,2.29999995231628,6.92857122421265,6.0,6.0714288,,,8.92857170104981,9.2142859,,,5.35714292526245,,5.14285707473755,,5.14285707473755,,5.3571429,7.42857122421265,,9.35714244842529,,9.2142858505249,,7.61538457870483,,,8.25,,,7.0,,6.8333335,,,,,4.9230771,,5.2307692,,,,6.692307472229,,7.5,,,,3.7857144,5.7142859,,15.0,16.0,13.0,2020.1
254,SK,0,1,2014,14,2815,Conservative,,NOVA,,,2012,6.8,0.0,4.2857141494751,5.0833335,2.5,,1.3076923,4.375,,5.27272748947144,,3.2727273,,5.54545450210571,,,4.80000019073486,4.125,7.07142877578735,7.07692289352417,6.0714288,,,7.07692289352417,6.5714288,,,7.33333349227905,,7.46153831481934,,7.0,,7.5833335,7.23076915740967,,7.7142858505249,,6.53846168518066,,6.69999980926514,,,7.3636365,,,4.5,,7.2857141,,,,,4.75,,4.125,,,,5.66666650772095,,5.3000002,,,,5.5384617,8.0,,3.0,13.0,5.0,2020.1
255,SK,0,1,2014,14,2814,Conservative,96620.0,OLaNO,8.6,10.7,2012,7.5,0.0,3.0,3.7857144,5.4444447,,1.7692307,4.0,,4.5,,2.9000001,,5.5,,,4.11111116409302,3.25,6.5,6.54545450210571,5.2142859,,,8.0833330154419,7.7857141,,,6.83333349227905,,6.08333349227905,,5.66666650772095,,6.0999999,6.83333349227905,,7.92307710647583,,7.0,,7.36363649368286,,,8.2222223,,,5.692307472229,,5.7777777,,,,,4.0,,5.25,,,,6.5,,7.0769229,,,,8.5,8.5,,1.0,3.0,17.0,2020.1
256,SK,0,1,2014,14,2813,Conservative,96955.0,MH,6.9,8.6999998,2012,5.8,0.0,6.42857122421265,6.2857141,1.9090909,,1.0,5.25,,6.0,,5.0,,6.83333349227905,,,5.92307710647583,4.40000009536743,6.2142858505249,6.35714292526245,5.6428571,,,5.7857141494751,4.8571429,,,6.0,,5.92307710647583,,5.7857141494751,,6.2857141,5.5,,5.61538457870483,,4.76923084259033,,5.36363649368286,,,4.3636365,,,5.14285707473755,,6.3636365,,,,,2.1666667,,4.8000002,,,,1.0,,3.7857144,,,,3.5,6.3571429,,7.0,2.0,11.0,2020.1
257,SK,0,1,2019,16,2813,Conservative,96955.0,MH,6.5,7.3000002,2016,2.59,1.0,6.66666650772095,6.8125,1.5,1.4,,,,5.73333311080933,,5.0714288,,6.13333320617676,,4.26666688919067,5.2142858505249,,5.19999980926514,5.75,5.0625,2.75,3.1428571,4.8125,5.0625,2.8571429,4.2222223,5.07142877578735,,5.35714292526245,,5.13333320617676,4.9375,5.4666667,4.85714292526245,,5.3125,,4.86666679382324,,4.86666679382324,4.86666679382324,2.6666667,3.3333333,3.4666667,2.0,5.80000019073486,,4.6666665,4.0666666,,,3.8333333,2.3333333,,,,,,0.375,,3.2,4.0,3.0666666,3.0833333,2.5999999,4.4666667,7.1428571,,,,2020.1
258,SK,0,1,2019,16,2805,Conservative,96521.0,KDH,4.94,0.0,2016,9.69,0.0,5.1875,5.875,2.8333333,2.8,,,,5.06666660308838,,4.5714288,,5.73333311080933,,3.57142853736877,4.42857122421265,,6.625,6.1875,5.625,3.125,3.1428571,8.0625,7.5,2.5714285,2.3333333,5.59999990463257,,5.375,,5.0,5.0,5.9375,5.875,,8.0,,9.125,,6.26666688919067,5.5625,3.25,7.2307692,4.0666666,2.3333333,6.73333311080933,,5.6666665,3.6666667,,,5.6153846,4.6923075,,,,,,4.7142858505249,,6.5,4.5,4.0666666,3.4166667,3.3125,6.3333335,6.2142859,,,,2020.1
259,SK,0,1,2019,16,2814,Conservative,96620.0,OLaNO,11.03,12.7,2016,5.25,0.0,4.75,4.5999999,5.3333335,5.4444447,,,,5.07692289352417,,3.6666667,,5.07142877578735,,2.46153855323792,3.66666674613953,,6.57142877578735,6.0,5.1875,4.625,4.7142859,6.7857141494751,6.375,5.7142859,4.125,4.7857141494751,,5.38461542129517,,5.0,4.9375,5.2666669,6.2142858505249,,7.0625,,6.625,,7.5,5.73333311080933,3.3846154,7.6923075,5.0666666,2.75,4.8461537361145,,5.5454545,4.0,,,5.2142859,4.9166665,,,,,,5.1538462638855,,6.5333333,3.4166667,5.1538463,8.4615383,8.3125,9.6875,9.2142859,,,,2020.1
260,SN,0,0,2002,5,2902,Liberal,97320.0,SDS,15.8,15.6,2000,,0.0,6.4,8.0,0.88888884,,,4.6,,4.75,5.25,,5.0,5.67,5.33,5.0,5.5,,6.4,4.8,,,,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.1
261,SN,0,1,2006,6,2902,Conservative,97330.0,SDS,29.1,32.200001,2004,17.7000007629395,1.0,6.4,8.666666,1.0,,,5.33,,5.2,,,,5.5,,,6.0,5.67,7.4,6.4,,,,7.4,,,,5.59999990463257,5.40000009536743,6.19999980926514,5.40000009536743,6.0,7.0,,7.59999990463257,4.19999980926514,6.80000019073486,5.19999980926514,6.19999980926514,4.80000019073486,7.0,4.80000019073486,,7.0,,,5.0,4.19999980926514,,,6.4000001,5.4000001,,2.0,5.75,,,7.0,6.0,6.19999980926514,5.59999990463257,,,,,,,,,,,2020.1
262,SN,0,1,2010,15,2902,Conservative,97330.0,SDS,29.3,31.1,2008,26.6499996185303,0.0,5.81818199157715,6.6666665,1.6,,1.4,5.40000009536743,,5.40000009536743,,,,5.88888883590698,,,5.14285707473755,3.90909099578857,6.91666650772095,5.91666650772095,,,,7.75,,,,5.63636350631714,5.80000019073486,5.18181800842285,5.63636350631714,4.66666650772095,5.45454549789429,,7.08333349227905,4.75,7.0,5.66666650772095,6.27272748947144,6.27272748947144,7.09090900421143,5.36363649368286,,6.909091,5.0,,6.0,5.5,6.4000001,3.5,,,,3.5555556,6.125,3.8181818,4.818182,,,7.0,5.45454549789429,,,,,,,,,,,2020.1
263,SN,0,1,2014,14,2902,Conservative,97330.0,SDS,20.7,23.299999,2014,24.8,0.0,6.38461542129517,7.5384617,1.7272727,,1.0769231,6.0,,6.18181800842285,,5.5454545,,6.09999990463257,,,6.33333349227905,4.0,8.692307472229,8.61538505554199,6.0769229,,,8.38461494445801,7.2727275,,,7.90909099578857,,8.66666698455811,,7.0,,7.7272725,7.40000009536743,,8.5,,8.19999980926514,,7.80000019073486,,,8.0,,,7.125,,6.090909,,,,,5.1999998,,3.0,,,,7.22222232818604,,8.1111107,,,,6.625,6.8888888,,3.0,1.0,5.0,2020.1
264,SN,0,1,2019,15,2902,Conservative,97330.0,SDS,24.92,28.4,2018,26.25,1.0,5.13333320617676,6.8666668,2.125,4.5,,,,5.93333339691162,,5.0,,6.0,,1.92857146263123,4.19999980926514,,8.64285755157471,7.5,7.4666667,1.2857143,2.4285715,8.73333358764648,7.9333334,0.75,1.8,7.73333311080933,,8.13333320617676,,7.0,6.0,7.3333335,8.5714282989502,,8.42857170104981,,7.86666679382324,,9.60000038146973,9.3333330154419,1.0,9.4285717,8.0714283,0.85714287,6.73333311080933,,7.3333335,3.7333333,,,4.1999998,3.0769231,,,,,,7.86666679382324,,8.2666664,5.181818,7.5999999,5.3076925,7.0,6.4000001,9.333333,,,,2020.1
265,HR,0,1,2014,9,3109,Conservative,81713.0,HSP,3.0,0.0,2011,1.7,0.0,2.85714292526245,5.0,1.75,,2.8571429,2.66666674613953,,3.33333325386047,,1.8571428,,5.59999990463257,,,3.0,2.75,9.25,4.7142858505249,4.875,,,9.375,7.8888888,,,5.80000019073486,,4.59999990463257,,4.25,,4.1999998,8.66666698455811,,9.22222232818604,,9.14285755157471,,8.66666698455811,,,9.1999998,,,7.40000009536743,,5.5999999,,,,,6.8000002,,4.4000001,,,,8.88888931274414,,9.5555553,,,,6.7142859,6.0,,12.0,36.0,1.0,2020.1
266,HR,0,1,2014,9,3113,Conservative,81713.0,HSP-AS,0.6,0.69999999,2011,6.9,0.0,3.625,7.0,4.0,,2.5,4.40000009536743,,3.57142853736877,,2.1666667,,5.57142877578735,,,3.57142853736877,3.0,9.0,4.75,5.125,,,9.25,7.7777777,,,6.16666650772095,,5.42857122421265,,4.0,,4.8571429,8.66666698455811,,9.22222232818604,,8.77777767181397,,8.7142858505249,,,9.0,,,7.0,,5.5999999,,,,,6.8000002,,4.4000001,,,,8.77777767181397,,9.333333,,,,7.75,7.0,,12.0,38.0,7.0,2020.1
267,HR,0,1,2019,24,3115,Conservative,,Most,9.43,8.8000002,2016,4.67,0.0,3.81818175315857,5.6086955,3.8571429,4.4375,,,,3.52173924446106,,2.5217392,,5.69999980926514,,2.14285707473755,2.45454549789429,,7.82608699798584,5.77272748947144,6.347826,3.0,6.2307692,8.5,7.304348,2.9375,6.0,5.5,,4.68181800842285,,4.44999980926514,5.89473676681519,4.7272725,7.5,,8.39130401611328,,8.52173900604248,,8.69565200805664,6.65217399597168,1.8571428,8.8421049,4.5999999,2.2105262,6.90476179122925,,5.3684211,3.8571429,,,7.5652175,3.1363637,,,,,,7.82608699798584,,8.652174,1.75,2.9545455,7.2173915,8.391304,7.5652175,8.304348,,,,2020.1
268,HR,0,1,2019,24,3119,Conservative,,HKS,,,2016,4.26,0.0,2.61904764175415,5.9000001,2.2,1.9285715,,,,2.82352948188782,,1.8333334,,4.57142877578735,,1.36842107772827,1.84210526943207,,9.2608699798584,6.0,3.5625,1.5,4.5,9.47826099395752,8.7142859,0.5714286,2.8,5.2142858505249,,5.58333349227905,,5.07692289352417,5.0625,5.3571429,8.61904716491699,,9.45454502105713,,9.34782600402832,,9.26315784454346,7.94736862182617,0.70588237,9.2222223,7.0,0.70588237,6.73333311080933,,6.090909,2.2666667,,,8.2777777,7.8000002,,,,,,9.3636360168457,,9.545455,1.6666666,4.4499998,7.352941,7.1500001,6.4705882,8.8947372,,,,2020.1
269,MA,0,1,2014,5,3702,Conservative,54620.0,PN,43.3,43.5,2013,40.0,0.0,7.0,7.8000002,0.80000001,,1.0,5.75,,6.25,,5.75,,6.75,,,6.75,4.0,6.5,6.25,8.5,,,4.75,5.25,,,6.33333349227905,,7.0,,5.5,,6.75,4.75,,4.5,,7.5,,6.75,,,5.0,,,5.0,,5.75,,,,,2.3333333,,4.3333335,,,,4.5,,7.0,,,,4.3333335,8.0,,,,,2020.1
